V102,V45,0.050245447
V143,V24,0.050242338
C6,TransactionID,0.050237183
C6,Unnamed: 0,0.050237183
C6,V16,0.050225352
V217,V214,0.050215728
V322,V56,0.050214645
V68,V80,0.050210864
V134,V12,0.05020741
V271,V40,0.050206208
V11,V7,0.050205844
C11,TransactionDT,0.05020493
V325,V257,0.0502035
D2,V317,0.050202946
V190,V266,0.050187996
D11,V124,0.050185567
V173,C11,0.050181366
V60,V271,0.050178704
V227,V22,0.050177829
V335,V115,0.050177575
V18,V197,0.050165859
V260,V301,0.050164614
D11,D5,0.050160437
V70,V61,0.050158756
V304,V146,0.050142235
V47,V127,0.050141848
D13,V99,0.050141034
V123,V234,0.050140595
V49,V316,0.050139222
V166,V17,0.050136433
V267,V52,0.050129106
V125,V51,0.050128955
V276,V300,0.050127734
V148,V229,0.050124931
V304,V139,0.050123704
V313,card3,0.050116755
V329,V150,0.050115212
card5,V55,0.050113807
V12,V105,0.050112162
D2,V97,0.050110697
V271,V236,0.050103197
V273,V139,0.050096461
V296,V150,0.050093088
V255,V125,0.050090145
V170,V71,0.050089021
V273,D3,0.050088615
V265,V198,0.050082273
V12,V296,0.050082044
V331,V56,0.050074845
V330,V160,0.050073499
V13,V134,0.050070375
V193,V34,0.050068581
V152,C10,0.050063922
V312,V169,0.050063406
V51,V105,0.050058031
V152,V129,0.050057373
V183,C14,0.050056601
V93,V232,0.050052032
V32,C6,0.050043215
V321,D7,0.050039117
V259,V80,0.050037167
V276,V101,0.050034827
V125,V29,0.050027404
TransactionAmt,D6,0.050027262
V174,D9,0.050025992
V29,V36,0.050018225
V182,V44,0.050006107
V132,V98,0.050005964
V138,V199,0.050000345
V32,V313,0.049994323
V194,V159,0.049991107
V59,V315,0.04998906
V97,V129,0.049986724
V216,V315,0.049983394
V25,V152,0.049983324
TransactionDT,dist2,0.049980442
V333,V166,0.049977573
V106,V36,0.049971105
V320,V129,0.049970772
V97,V40,0.049967963
V257,V226,0.049967624
V13,C10,0.049965936
card1,V293,0.049958528
V69,V307,0.049955873
V108,V47,0.049939879
V280,V172,0.049935342
V189,V61,0.049934518
V263,V220,0.049930924
V159,V142,0.049930198
V178,V190,0.049929118
V69,V299,0.049925363
V99,V77,0.04992031
V327,V271,0.04991493
V243,V178,0.049914749
card2,V336,0.049911766
V12,V97,0.0499057
V189,V125,0.049903199
V189,V196,0.049903187
V271,V224,0.04989371
V314,V56,0.0498923
V30,V298,0.04987397
V39,V198,0.049872252
V327,V201,0.049865699
V63,V68,0.049856871
V141,V172,0.04984914
V216,V272,0.049847328
V147,C1,0.049838134
V51,V108,0.049833849
V153,V135,0.049833228
V287,V206,0.049832495
V210,V93,0.049814426
V207,V252,0.049809168
V263,V222,0.049799329
V148,V224,0.049797884
V19,V77,0.049796505
V17,V108,0.049790714
V62,V270,0.049773034
V51,V318,0.049772049
V290,V329,0.049768945
V173,V244,0.049764757
V181,V188,0.049745583
V112,V92,0.04974217
V55,D4,0.049741069
V22,D6,0.049740446
V123,V179,0.049729679
V187,V153,0.049728918
V233,V43,0.04972255
V335,V272,0.04971876
V192,V34,0.049716073
V78,D6,0.049711384
V19,V304,0.049709543
V303,V131,0.049703942
V188,TransactionID,0.049703528
V188,Unnamed: 0,0.049703528
V323,V14,0.049703412
V35,V5,0.04969568
V189,V205,0.049695318
V201,D4,0.04969322
V6,V11,0.049688312
V47,V112,0.049684272
V38,V306,0.049682904
V130,V207,0.049678744
V98,V195,0.049678091
V276,V293,0.049677559
V263,V238,0.049674832
V97,V52,0.049674668
V106,V12,0.049666441
V212,V152,0.04966551
TransactionAmt,V327,0.049662145
V37,V203,0.049661437
V311,V327,0.049655758
V209,V31,0.049654834
V298,V82,0.04965273
V289,V149,0.049650287
V273,V156,0.049648194
V274,V26,0.0496436
V281,V86,0.049634702
V335,V281,0.049634468
V47,V70,0.049628259
V81,V108,0.049627504
D4,V301,0.049625869
V292,V39,0.049625488
C13,V159,0.049601436
V123,V103,0.049601181
V44,V3,0.049596705
V80,V271,0.049595077
V146,C10,0.049593629
V105,V11,0.049580287
D13,V245,0.049570589
V39,V269,0.049567771
card2,V54,0.04956638
V169,V233,0.049555273
C13,V153,0.049554605
V227,V144,0.049552154
V270,V23,0.049545036
V89,V165,0.049538902
V200,TransactionDT,0.049536516
V20,V285,0.049536469
V6,V1,0.049536321
V18,V198,0.04953008
V177,V276,0.049529553
V139,V328,0.049523821
V54,V97,0.049520668
V316,card1,0.049509671
V299,V13,0.049508632
V302,V41,0.049508067
V8,V282,0.04950804
V290,V184,0.049502324
V87,V65,0.049492912
V98,V316,0.049490869
V60,V23,0.0494837
V194,V39,0.049478338
V37,V306,0.049477515
V152,V235,0.049477136
V117,V154,0.049474822
addr1,V335,0.049474633
V42,V272,0.049473627
V189,V162,0.049468064
D15,V235,0.049467296
V121,V325,0.04945087
V312,V115,0.04944593
V316,V9,0.049442734
V160,V204,0.049438438
V207,V310,0.049437531
V19,V201,0.049435307
D5,V7,0.049433222
V280,V29,0.04942596
V303,V135,0.049424008
V276,V295,0.049422885
V86,V196,0.049419231
V289,V156,0.049418798
V151,V262,0.049418707
V307,V12,0.049410768
V335,V194,0.049410099
V34,V196,0.049406522
V26,V276,0.049391134
card1,V95,0.049384347
V209,card2,0.049371764
V150,V298,0.049371656
V262,V309,0.049370712
V207,V39,0.049366414
V123,V57,0.049360574
V41,V19,0.049358673
V206,V157,0.049358012
V282,V265,0.04935586
V173,V140,0.04934022
V50,V251,0.049337867
C12,D11,0.049335465
V307,V48,0.049323472
C3,V71,0.049322817
V229,V180,0.049320273
V183,V156,0.049320023
V250,V315,0.049316897
V138,D7,0.049314711
V148,V234,0.049314504
V207,V136,0.049309258
V194,V118,0.04930844
V209,V32,0.04930434
C9,V130,0.049299878
V244,V18,0.0492933
C14,V59,0.049292671
V70,V296,0.049289424
V220,V114,0.04928601
V271,V42,0.049276178
V169,V337,0.04927473
V21,V124,0.049270262
V172,V333,0.049269066
V75,V312,0.049258234
V160,V227,0.049253137
V93,V193,0.049252243
V161,V188,0.04924884
V122,V192,0.049248442
V75,card5,0.049242161
V125,V70,0.049239718
V200,V58,0.049236412
V304,V313,0.049235099
D10,V173,0.04923146
V332,V14,0.049223707
V265,Unnamed: 0,0.049220313
V265,TransactionID,0.049220313
V115,V271,0.049216084
V302,V285,0.049213892
C14,V270,0.04921172
V186,V309,0.049195713
V106,V13,0.049195635
V137,D5,0.049192858
V51,V313,0.049185919
D6,V135,0.04918234
V267,V294,0.049182054
V330,V159,0.049180433
V60,V321,0.049163657
V73,D9,0.049162672
V46,V112,0.049157584
V5,V313,0.049154579
V166,V331,0.049153777
V159,V204,0.049152331
V292,V194,0.049151363
V208,V188,0.04915103
TransactionID,V154,0.049146954
V154,Unnamed: 0,0.049146954
V77,V116,0.049145573
V188,V163,0.049138183
V87,V19,0.049124061
V246,V212,0.049120919
D6,V229,0.049113531
V60,V270,0.049109627
V127,V49,0.0491075
V207,V125,0.049099094
V215,C1,0.04909237
V178,D8,0.049089356
TransactionDT,V188,0.04908423
V71,V216,0.049081718
V182,V229,0.049080932
C2,V147,0.049079493
V230,V64,0.049077683
V3,V61,0.0490751
V115,D10,0.049063453
V80,V313,0.049058074
V172,V97,0.049052602
V40,V195,0.049047944
V70,V4,0.049041781
V28,V59,0.049031441
V36,C6,0.049029302
D6,V270,0.049022504
D2,V294,0.04901665
V116,V147,0.04900541
V150,V105,0.0490004
V159,V260,0.048996746
C14,V58,0.048995874
V94,V186,0.04899399
V299,V30,0.048989965
V101,card1,0.04898737
V24,D8,0.048983059
V53,V102,0.048979399
V263,V239,0.048976004
V16,V173,0.048972856
V121,V140,0.048972211
V251,V315,0.048971216
C3,V304,0.048961397
V160,V299,0.048955257
V215,V256,0.048955082
V23,V122,0.048953179
V75,V290,0.048950347
V123,V279,0.048947261
V58,V244,0.04893604
V61,V76,0.048934729
V170,V50,0.048934071
V187,V94,0.048933474
V187,V154,0.048932916
V220,V205,0.04893235
V18,V108,0.048929665
V321,V64,0.048927806
D3,V226,0.048924624
V216,V153,0.048914327
V271,V216,0.048909254
V267,V184,0.048908753
V2,V321,0.048907471
V308,V12,0.048905106
V152,V168,0.048898599
V235,V271,0.048891665
D10,V246,0.048888181
V285,V90,0.048886658
V73,V242,0.048882947
V194,V44,0.048875705
V76,C11,0.048871363
V246,V208,0.048859677
V135,V129,0.048858032
V54,V293,0.048856308
V54,V106,0.048856131
V173,V157,0.048846191
V259,D3,0.048845846
V211,V52,0.048842931
V133,V12,0.048839892
V106,V53,0.048836562
V229,V275,0.048825349
V126,V140,0.04882529
V35,C6,0.048817701
V64,C3,0.04881717
V72,V313,0.048816033
V98,V33,0.048812849
V90,V307,0.048812847
V60,V112,0.048812219
C3,V60,0.048810001
C6,V33,0.048809241
V160,V85,0.048807748
V17,V332,0.048804372
V32,V284,0.048804193
V106,V160,0.048803929
V6,V290,0.048803317
V151,V129,0.048801405
V132,card1,0.048796838
TransactionID,V155,0.048794738
Unnamed: 0,V155,0.048794738
V219,V319,0.04879308
V263,V246,0.048789866
V18,C6,0.048788856
V157,V229,0.048786553
V71,V322,0.048780446
V63,V247,0.048777587
V286,V209,0.04877414
V287,D13,0.048766855
V156,C3,0.048759173
V243,V179,0.04875757
V266,V186,0.048754272
V193,V32,0.048747352
C6,V22,0.048745005
V337,V31,0.048744187
C11,V75,0.048738638
V234,D5,0.048732117
TransactionDT,V140,0.048727616
V114,V50,0.04871593
V3,V76,0.048714138
V30,V307,0.048701329
V310,D13,0.048700998
V318,V53,0.048696051
V311,V338,0.048690015
V43,V274,0.048681816
V61,V227,0.048680445
V292,V333,0.048676536
V248,V44,0.048659332
V262,V205,0.048659183
V293,V13,0.048651103
V126,V284,0.048646755
V12,C10,0.048642355
V131,V140,0.04864133
V218,V169,0.048640832
V218,V158,0.048636141
V123,V298,0.048633208
V76,V290,0.048625812
V101,V54,0.048615946
V329,V86,0.048613005
V83,D4,0.048610916
V84,V112,0.048610757
V140,V328,0.048608289
V115,V327,0.048607012
D3,V320,0.048593691
card5,V268,0.048592815
V93,V271,0.048592625
V149,V181,0.048587023
V7,V110,0.04858624
V157,V290,0.048584459
V268,V80,0.048583963
V71,V23,0.04858041
V243,V58,0.048579011
isFraud,V9,0.048573615
V31,V284,0.048567764
V162,V190,0.048566536
TransactionDT,V230,0.048564015
V6,V55,0.048563641
V12,V102,0.048563419
V298,V70,0.048560808
C1,V75,0.048560106
V208,V260,0.048553964
V23,V152,0.048545881
V275,V169,0.04854565
V246,V122,0.048543466
V290,V263,0.048540657
V5,V294,0.048537362
V76,C1,0.048534599
V85,V313,0.048533759
V237,V39,0.048530214
V293,V228,0.048524723
V46,V306,0.048518279
V236,TransactionAmt,0.048514253
V173,V93,0.048506282
V211,V42,0.048502493
V62,V193,0.04850061
V26,V222,0.048495998
V123,D1,0.048494098
V262,D8,0.048492991
V157,C3,0.048492661
V109,D7,0.048489763
V214,D6,0.048487942
V197,V264,0.048485335
V207,V272,0.048462439
TransactionDT,C1,0.048458786
V210,V319,0.04845807
V134,D2,0.048453706
V24,V16,0.048452961
V293,V53,0.048452122
V283,V104,0.048450137
V81,V220,0.048447287
V13,V279,0.048444191
V331,V71,0.048441285
V68,dist2,0.04843528
D14,V189,0.048434978
V142,V146,0.04843437
V278,V138,0.048432329
V45,C2,0.04842544
V237,V47,0.048418894
V290,V237,0.048414223
V13,V97,0.048412529
V160,V210,0.048401281
C7,V13,0.048394991
V54,V284,0.04839483
V236,V166,0.048387335
V238,V122,0.04838431
D13,D9,0.048383671
V43,V211,0.048375448
V281,D13,0.048375136
V89,V62,0.048374558
V262,V160,0.048372711
V17,V331,0.04836727
V197,V152,0.04836485
V54,V290,0.048359317
V74,C14,0.048357873
V4,D2,0.048357493
D11,V291,0.048352816
V213,V151,0.048351501
V183,V229,0.048347749
V313,V250,0.048341773
V239,V47,0.048340234
V278,D15,0.048334658
V74,V246,0.048332426
V54,V279,0.048331932
V62,V284,0.048328403
V201,V275,0.048302491
TransactionID,V156,0.048299421
V156,Unnamed: 0,0.048299421
V315,V81,0.04829901
C2,V197,0.048298769
V114,V60,0.048297599
V125,V256,0.048294108
V119,V124,0.048292063
V271,V72,0.048286089
V222,V124,0.048275468
V295,V85,0.048269112
V147,C8,0.048267851
V214,V266,0.048264377
V291,V194,0.048260606
V42,V275,0.048257339
V104,V258,0.048252716
V283,V218,0.04825106
V183,V256,0.048247636
V288,V136,0.04824334
V62,V142,0.04822455
V29,V308,0.048219666
V53,V128,0.048217974
V287,V188,0.048216465
V58,V173,0.048213602
V62,V37,0.048210894
V70,V299,0.048201271
V289,V157,0.048198131
V102,V54,0.048195341
D8,V61,0.048194678
V129,V280,0.0481926
V230,TransactionID,0.048190688
V230,Unnamed: 0,0.048190688
V260,V272,0.048190538
V152,V334,0.048190365
card1,V274,0.048186333
D13,dist2,0.048184407
V294,V53,0.048181317
D15,V290,0.048178085
V86,card5,0.048176252
V243,V80,0.048170055
V336,V139,0.048168758
V262,D14,0.048166708
V54,V280,0.048163043
V207,V304,0.04816229
V22,V68,0.048161705
V251,V313,0.048160506
V43,Unnamed: 0,0.048158132
TransactionID,V43,0.048158132
V270,V207,0.04815592
V300,V73,0.048144462
V100,V283,0.048143052
V160,V296,0.048139197
V74,V23,0.048138798
V53,V133,0.048137552
V313,V9,0.048127018
V106,V82,0.048125766
V13,V105,0.048123989
V169,V227,0.04812346
V252,V161,0.048122969
V261,V320,0.048122114
V141,V60,0.048118505
V73,V98,0.048108044
V105,V53,0.048107102
V50,V105,0.048100307
V130,V194,0.048090726
V160,V329,0.048085792
V94,V5,0.048082139
D2,V103,0.048078928
V272,C14,0.048074807
V13,V298,0.048074466
V38,V203,0.048073285
V133,V13,0.048068474
isFraud,V110,0.048065805
V126,card1,0.048064823
V12,V293,0.0480593
V53,V101,0.048049979
V53,V279,0.048043992
V268,V286,0.048040661
card5,V290,0.048035726
V101,V98,0.048032603
V284,V52,0.048031953
V143,V269,0.048029376
V339,V116,0.048022788
card2,V210,0.048019374
V153,Unnamed: 0,0.048018597
V153,TransactionID,0.048018597
V223,V137,0.048013353
V94,V315,0.048012356
V145,V14,0.048011014
D8,V206,0.047996795
V159,V299,0.047988391
V181,D8,0.047984889
V246,V271,0.047980541
dist2,V267,0.047974473
V59,V193,0.047956974
V154,V24,0.047955175
V167,card2,0.047954256
V284,V2,0.047952594
V281,V310,0.047944028
V208,V229,0.047935602
V130,V61,0.047931195
card1,V306,0.047921759
V167,V199,0.047911587
V287,V40,0.047909068
V199,V226,0.047908182
V53,V299,0.047906188
TransactionID,V148,0.04790469
V148,Unnamed: 0,0.04790469
V173,V197,0.047899025
V158,V21,0.047898234
D8,V63,0.047892089
C8,V194,0.047889128
V47,V7,0.047888239
V12,V279,0.047884897
C4,V250,0.047877158
V61,isFraud,0.047874646
V159,V106,0.047873269
V223,V188,0.047872349
D14,V302,0.047857675
V172,D14,0.047855566
V195,V39,0.047846168
V314,isFraud,0.047842711
V12,V128,0.047840503
isFraud,V196,0.047837825
V172,V125,0.047833282
V202,V139,0.04783222
V193,card3,0.047831296
V306,V9,0.047831229
V335,V200,0.047829074
V307,D2,0.047824618
V126,dist2,0.047821317
V52,V203,0.047812613
V110,V47,0.04780908
V216,V239,0.047808543
V268,V63,0.047802642
V80,V330,0.047794147
V317,V29,0.047791009
V150,V262,0.04779044
V67,V83,0.047781288
V280,V228,0.04777003
V293,V45,0.047767498
V79,V216,0.047751082
V150,V60,0.047749934
V81,V223,0.04774971
V210,V159,0.047745582
V110,V100,0.047740373
V177,V42,0.047738907
V232,D4,0.047737696
V153,V309,0.04773497
V200,D4,0.04773128
V135,V154,0.04772799
V130,V31,0.047717235
V55,V234,0.047714929
V151,V333,0.04771483
V195,V77,0.047712798
V188,V125,0.047709077
V95,V54,0.047705659
V93,V219,0.047703193
V43,V187,0.047699668
V165,V32,0.047698631
V106,D3,0.047692087
V78,V300,0.047688898
V115,V146,0.047674578
V252,V163,0.047667525
V271,V207,0.047666245
V223,V87,0.047665269
V187,V114,0.047663742
V289,isFraud,0.047662382
V67,V153,0.047661697
V174,V22,0.047660546
V338,V270,0.04765909
V326,V245,0.047652326
V138,V182,0.047652074
C10,V176,0.047651504
V279,D2,0.047646616
V147,C11,0.047637725
V313,V22,0.047631598
V144,V56,0.047626933
V301,V276,0.047626628
V158,V40,0.047619132
V54,V318,0.04761843
V264,V238,0.04761605
V154,V229,0.047614737
V128,V151,0.047612048
V190,V195,0.047611661
V154,card5,0.047607645
V77,V279,0.047606809
V146,V165,0.047598404
V40,V172,0.047594822
D14,V188,0.047593056
V277,V125,0.047592861
V244,D10,0.047591749
C4,V212,0.047591429
V282,V263,0.047589953
V60,V28,0.047589501
V29,V105,0.047586812
D4,V86,0.047577121
V274,V86,0.047573155
V259,V326,0.047571441
V29,V19,0.047567228
V232,V169,0.047563844
D10,V242,0.047560769
V75,C6,0.047557332
V150,V235,0.047541748
V152,V223,0.047540541
V333,V17,0.047539309
V98,V293,0.047537739
V24,V333,0.047533023
V65,V25,0.047532512
V234,V60,0.047527166
V99,V11,0.047526688
V60,V160,0.047524022
V306,dist2,0.04752237
V262,V215,0.047520536
V85,V68,0.047514989
V137,V147,0.047510647
V151,V308,0.047504958
V160,V27,0.047504175
V38,V101,0.047495398
V227,V72,0.047494082
V272,V237,0.047493028
V210,V81,0.047488126
card2,V211,0.047485962
V218,V188,0.047485508
V180,C1,0.047482072
V171,V148,0.047476288
V223,V31,0.047470503
V54,V309,0.047465095
V231,V169,0.047461479
V274,V42,0.047450794
D12,V93,0.047446556
card3,V167,0.047445171
TransactionDT,V136,0.047445134
V250,V170,0.047444247
V237,V270,0.047442409
V48,V44,0.047436836
D12,V315,0.047434166
V60,V184,0.047433343
D11,V312,0.047414376
V216,V42,0.047412569
V160,V298,0.047408575
V150,V315,0.047407026
V82,V130,0.047403333
V179,V83,0.047394583
V7,V300,0.047392108
V124,V302,0.047384979
V296,V159,0.04736313
V159,V329,0.047353944
V293,V123,0.047349586
V246,V213,0.047349094
V78,V111,0.047345434
V150,V212,0.047337758
V87,D6,0.047335835
V310,V48,0.047333084
V246,V272,0.047332367
V24,V194,0.047329752
V285,TransactionAmt,0.047327793
card5,V137,0.047327433
V170,V254,0.047318007
V1,V2,0.047317904
V61,V142,0.047314507
V29,V294,0.047311635
card2,V52,0.047307152
V190,V74,0.047305323
V66,V230,0.047292824
V123,V134,0.047289798
V262,V42,0.047284289
V62,V312,0.047281084
V20,V302,0.047280156
dist2,V164,0.047275332
V105,V54,0.047274122
V224,V194,0.04727212
V73,V123,0.047261999
V234,card1,0.047258773
V308,V13,0.047250266
V157,V78,0.047245921
V60,V130,0.047234998
V273,V214,0.047234857
V64,V28,0.047232391
V54,V132,0.047228483
V259,V224,0.047227783
V43,TransactionDT,0.047222904
V62,C3,0.047213187
V113,V303,0.047211454
V53,V95,0.047208776
V64,V185,0.047208136
C6,V69,0.047203658
V140,V330,0.047189906
D10,V314,0.047181469
V154,V161,0.047177005
V95,V284,0.047170657
V244,V25,0.04716943
V192,V121,0.047165616
V217,V319,0.047163647
V178,V86,0.047161541
V330,V41,0.047161251
C10,V141,0.04715994
V31,V331,0.047159675
V309,V154,0.047159244
V329,V80,0.047158541
V114,V47,0.047157875
V13,C4,0.047157635
V235,V151,0.047155712
D4,V54,0.047152613
V229,V231,0.04714858
V69,V105,0.047146346
V23,V58,0.047138701
V330,V17,0.04713865
V97,V44,0.047130268
V68,V59,0.047128006
V280,V85,0.047125568
V13,V101,0.047124488
C6,V250,0.047124369
V214,V275,0.047122844
V292,V84,0.047114452
D6,V319,0.047113429
C7,V12,0.047113024
V46,V161,0.047104805
V160,V302,0.047098328
V112,V85,0.047097223
D7,V216,0.047095424
V24,V206,0.047094884
V313,V316,0.047090603
V177,V92,0.047086958
V170,V251,0.04708407
V46,V163,0.047081891
V67,V223,0.047080598
V303,V89,0.047078969
V116,V158,0.047072446
V261,V208,0.047058984
V143,V266,0.047058655
V142,V72,0.047054653
V101,V43,0.047044059
V287,V73,0.047043875
V2,V288,0.047043842
V335,V188,0.047040325
V302,V288,0.04702923
V160,V105,0.047023029
V312,isFraud,0.047014616
dist2,V261,0.04701387
V153,V162,0.047010011
V83,V314,0.046999696
V168,V150,0.046999024
V173,V182,0.046987584
V155,V224,0.046984291
V158,V290,0.04698314
D9,D2,0.046981056
V315,V126,0.046977
V320,card5,0.046974369
V315,V160,0.046972716
V265,V255,0.046962387
D4,V219,0.046962332
TransactionID,V40,0.046954126
V40,Unnamed: 0,0.046954126
V87,card5,0.046952929
V88,V24,0.046949457
V24,V155,0.046946759
V308,V69,0.046946049
V213,V50,0.046945053
V152,V213,0.046942057
V69,V280,0.046940723
V21,V334,0.046938983
V93,V114,0.046931798
V204,V123,0.04693047
V262,V191,0.046925947
